Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
   [4] Tetrahedron4::Tetrahedron4() [155] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [169] std::vector<short, std::allocator<short> >::_M_insert_aux(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&)
   [5] NonconformingMesh::Setup() [95] std::vector<int, std::allocator<int> >::end() const [143] std::vector<short, std::allocator<short> >::end()
  [69] NonconformingMesh::NonconformingMesh() [31] std::vector<int, std::allocator<int> >::size() const [170] std::vector<short, std::allocator<short> >::begin()
  [51] NonconformingMesh::NonconformingMesh() [26] std::vector<int, std::allocator<int> >::begin() const [111] std::vector<short, std::allocator<short> >::push_back(short const&)
 [119] Element_Unstructured::Element_Unstructured() [43] std::vector<int, std::allocator<int> >::capacity() const [193] std::vector<short, std::allocator<short> >::vector(std::allocator<short> const&)
 [120] Element_Unstructured_3D::Element_Unstructured_3D() [175] std::vector<int, std::allocator<int> >::max_size() const [53] std::vector<short, std::allocator<short> >::~vector()
 [158] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [163] std::vector<short, std::allocator<short> >::end() const [12] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
 [149] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [164] std::vector<short, std::allocator<short> >::size() const [55] int* std::__copy_aux<int const*, int*>(int const*, int const*, int*)
  [16] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [165] std::vector<short, std::allocator<short> >::begin() const [71] int* std::__copy_aux<int*, int*>(int*, int*, int*)
 [127] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [166] std::vector<short, std::allocator<short> >::max_size() const [144] short* std::__copy_aux<short*, short*>(short*, short*, short*)
 [181] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [130] std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [27] void std::__destroy_aux<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __false_type)
 [128] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [183] std::allocator<std::vector<int, std::allocator<int> > >::allocator() [177] void std::__destroy_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __true_type)
 [105] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [184] std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [171] void std::__destroy_aux<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __true_type)
  [65] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [129] std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [99] void std::__destroy_aux<int*>(int*, int*, __true_type)
  [35] __gnu_cxx::new_allocator<int>::construct(int*, int const&) [38] std::allocator<int>::allocator(std::allocator<int> const&) [40] int* std::copy_backward<int*, int*>(int*, int*, int*)
  [39] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [50] std::allocator<int>::allocator() [21] void std::__insertion_sort<int*>(int*, int*)
 [182] __gnu_cxx::new_allocator<int>::new_allocator() [56] std::allocator<int>::allocator(std::allocator<int> const&) [32] void std::__introsort_loop<int*, long>(int*, int*, long)
  [46] __gnu_cxx::new_allocator<int>::~new_allocator() [57] std::allocator<int>::~allocator() [17] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [174] __gnu_cxx::new_allocator<short>::deallocate(short*, unsigned long) [58] std::allocator<int>::~allocator() [9] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >)
 [159] __gnu_cxx::new_allocator<short>::allocate(unsigned long, void const*) [137] std::allocator<short>::allocator(std::allocator<short> const&) [73] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [110] __gnu_cxx::new_allocator<short>::construct(short*, short const&) [189] std::allocator<short>::allocator() [145] __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >)
 [132] __gnu_cxx::new_allocator<short>::new_allocator(__gnu_cxx::new_allocator<short> const&) [190] std::allocator<short>::allocator(std::allocator<short> const&) [81] int* std::uninitialized_copy<int*, int*>(int*, int*, int*)
 [188] __gnu_cxx::new_allocator<short>::new_allocator() [134] std::allocator<short>::~allocator() [115] int* std::__copy_backward_aux<int*, int*>(int*, int*, int*)
 [133] __gnu_cxx::new_allocator<short>::~new_allocator() [156] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [19] void std::__final_insertion_sort<int*>(int*, int*)
 [135] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> > const* const&) [185] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [18] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>)
  [91] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [157] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [10] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::allocator<std::vector<int, std::allocator<int> > >)
